OID_,FID_Garage_Points_buffered,OID1,CIT_CODE,FAC_CODE,LotName,AggieMap,Name,LotType,ORIG_FID,X,Y,BUFF_DIST,FID_Buildings,Number,Abbrev,Private,Type,Bldg,BldgAbbr,BldgName,YearBuilt,NumFloors,Address,City,Zip,MapDisplay,Shape_Length,Shape_Area
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,837,1195,,No,ACADEMIC,1195,,Non Surgical Animal Procedure,1995,01,544 Turk Rd,College Station,77843,Non Surgical Animal Procedure |  | 1195,40.161892233328338,100.023583664754042
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,837,1195,,No,ACADEMIC,1195,,Non Surgical Animal Procedure,1995,01,544 Turk Rd,College Station,77843,Non Surgical Animal Procedure |  | 1195,40.161892233328338,100.023583664754042
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,837,1195,,No,ACADEMIC,1195,,Non Surgical Animal Procedure,1995,01,544 Turk Rd,College Station,77843,Non Surgical Animal Procedure |  | 1195,40.161892233328338,100.023583664754042
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,840, ,,No,UNIVERSITY,,,,,,,,, |  | ,137.381873851156712,990.510685995454310
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,840, ,,No,UNIVERSITY,,,,,,,,, |  | ,137.381873851156712,990.510685995454310
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,840, ,,No,UNIVERSITY,,,,,,,,, |  | ,137.381873851156712,990.510685995454310
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,846,1186,,No,UNIVERSITY,1186,,TVMC-Isolation Laboratory,1993,01,550 Raymond Stotzer Pw,College Station,77843,TVMC-Isolation Laboratory |  | 1186,87.902047234714942,480.979225443164523
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,846,1186,,No,UNIVERSITY,1186,,TVMC-Isolation Laboratory,1993,01,550 Raymond Stotzer Pw,College Station,77843,TVMC-Isolation Laboratory |  | 1186,87.902047234714942,480.979225443164523
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,846,1186,,No,UNIVERSITY,1186,,TVMC-Isolation Laboratory,1993,01,550 Raymond Stotzer Pw,College Station,77843,TVMC-Isolation Laboratory |  | 1186,87.902047234714942,480.979225443164523
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,872, ,,No,UNIVERSITY,,,,,,,,, |  | ,5.766065460844326,0.972862019900675
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,872, ,,No,UNIVERSITY,,,,,,,,, |  | ,5.766065460844326,0.972862019900675
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,872, ,,No,UNIVERSITY,,,,,,,,, |  | ,5.766065460844326,0.972862019900675
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,875, ,,No,UNIVERSITY,,,,,,,,, |  | ,26.688223096324734,34.973303826746950
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,875, ,,No,UNIVERSITY,,,,,,,,, |  | ,26.688223096324734,34.973303826746950
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,875, ,,No,UNIVERSITY,,,,,,,,, |  | ,26.688223096324734,34.973303826746950
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,878, ,,No,UNIVERSITY,,,,,,,,, |  | ,213.102480796589049,489.458618335693416
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,878, ,,No,UNIVERSITY,,,,,,,,, |  | ,213.102480796589049,489.458618335693416
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,878, ,,No,UNIVERSITY,,,,,,,,, |  | ,213.102480796589049,489.458618335693416
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,879, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.216118829503255,45.031005872658490
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,879, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.216118829503255,45.031005872658490
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,879, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.216118829503255,45.031005872658490
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,880, ,,No,UNIVERSITY,,,,,,,,, |  | ,14.513277506172434,12.725873016908437
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,880, ,,No,UNIVERSITY,,,,,,,,, |  | ,14.513277506172434,12.725873016908437
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,880, ,,No,UNIVERSITY,,,,,,,,, |  | ,14.513277506172434,12.725873016908437
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,881, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.067419767489710,16.697238019501686
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,881, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.067419767489710,16.697238019501686
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,881, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.067419767489710,16.697238019501686
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,882, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.552235121769236,18.325225088901359
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,882, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.552235121769236,18.325225088901359
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,882, ,,No,UNIVERSITY,,,,,,,,, |  | ,22.552235121769236,18.325225088901359
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,884, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.248919615591760,44.983962021556977
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,884, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.248919615591760,44.983962021556977
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,884, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.248919615591760,44.983962021556977
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,899, ,,No,UNIVERSITY,,,,,,,,, |  | ,21.464091082114710,18.825704994922578
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,899, ,,No,UNIVERSITY,,,,,,,,, |  | ,21.464091082114710,18.825704994922578
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,899, ,,No,UNIVERSITY,,,,,,,,, |  | ,21.464091082114710,18.825704994922578
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,920, ,,No,UNIVERSITY,,,,,,,,, |  | ,13.383310273583856,10.878276992755710
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,920, ,,No,UNIVERSITY,,,,,,,,, |  | ,13.383310273583856,10.878276992755710
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,920, ,,No,UNIVERSITY,,,,,,,,, |  | ,13.383310273583856,10.878276992755710
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1012,1499,SUP2,No,UNIVERSITY,1499,SUP2,Satellite Utility Plant No. 2,1988,01,401 Turk Rd,College Station,77843,Satellite Utility Plant No. 2 | SUP2 | 1499,12.812247177950024,6.955528477915216
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1012,1499,SUP2,No,UNIVERSITY,1499,SUP2,Satellite Utility Plant No. 2,1988,01,401 Turk Rd,College Station,77843,Satellite Utility Plant No. 2 | SUP2 | 1499,12.812247177950024,6.955528477915216
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1012,1499,SUP2,No,UNIVERSITY,1499,SUP2,Satellite Utility Plant No. 2,1988,01,401 Turk Rd,College Station,77843,Satellite Utility Plant No. 2 | SUP2 | 1499,12.812247177950024,6.955528477915216
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1019,1194,VLAH,No,ACADEMIC,1194,VLAH,Veterinary Large Animal Hospital,1993,02,500 Raymond Stotzer Pw,College Station,77843,Veterinary Large Animal Hospital | VLAH | 1194,762.196260740395019,10079.914768541979356
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1019,1194,VLAH,No,ACADEMIC,1194,VLAH,Veterinary Large Animal Hospital,1993,02,500 Raymond Stotzer Pw,College Station,77843,Veterinary Large Animal Hospital | VLAH | 1194,762.196260740395019,10079.914768541979356
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1019,1194,VLAH,No,ACADEMIC,1194,VLAH,Veterinary Large Animal Hospital,1993,02,500 Raymond Stotzer Pw,College Station,77843,Veterinary Large Animal Hospital | VLAH | 1194,762.196260740395019,10079.914768541979356
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1044,1237,EAA,No,ACADEMIC,1237,EAA,Equine Athletic Riding Arena,2008,01,523 Turk Rd,College Station,77843,Equine Athletic Riding Arena | EAA | 1237,166.060663978099171,1591.751048938994927
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1044,1237,EAA,No,ACADEMIC,1237,EAA,Equine Athletic Riding Arena,2008,01,523 Turk Rd,College Station,77843,Equine Athletic Riding Arena | EAA | 1237,166.060663978099171,1591.751048938994927
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1044,1237,EAA,No,ACADEMIC,1237,EAA,Equine Athletic Riding Arena,2008,01,523 Turk Rd,College Station,77843,Equine Athletic Riding Arena | EAA | 1237,166.060663978099171,1591.751048938994927
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1069,1248,VWSH,No,UNIVERSITY,1248,VWSH,Transportation Car/Bus Wash Building,2006,01,438 Agronomy Rd,College Station,77843,Transportation Car/Bus Wash Building | VWSH | 1248,72.217809986757871,340.118560330474224
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1069,1248,VWSH,No,UNIVERSITY,1248,VWSH,Transportation Car/Bus Wash Building,2006,01,438 Agronomy Rd,College Station,77843,Transportation Car/Bus Wash Building | VWSH | 1248,72.217809986757871,340.118560330474224
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1069,1248,VWSH,No,UNIVERSITY,1248,VWSH,Transportation Car/Bus Wash Building,2006,01,438 Agronomy Rd,College Station,77843,Transportation Car/Bus Wash Building | VWSH | 1248,72.217809986757871,340.118560330474224
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1132,1811,VMR,No,ACADEMIC,1811,VMR,Vet Med Research Bldg Addition,2010,03,588 Raymond Stotzer Pw,College Station,77843,Vet Med Research Bldg Addition | VMR | 1811,187.720193203880967,1387.685895966423459
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1132,1811,VMR,No,ACADEMIC,1811,VMR,Vet Med Research Bldg Addition,2010,03,588 Raymond Stotzer Pw,College Station,77843,Vet Med Research Bldg Addition | VMR | 1811,187.720193203880967,1387.685895966423459
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1132,1811,VMR,No,ACADEMIC,1811,VMR,Vet Med Research Bldg Addition,2010,03,588 Raymond Stotzer Pw,College Station,77843,Vet Med Research Bldg Addition | VMR | 1811,187.720193203880967,1387.685895966423459
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1133,1197,VRB,No,ACADEMIC,1197,VRB,Veterinary Research Building,1993,04,588 Raymond Stotzer Pw,College Station,77843,Veterinary Research Building | VRB | 1197,282.161955249285370,2271.396428704258597
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1133,1197,VRB,No,ACADEMIC,1197,VRB,Veterinary Research Building,1993,04,588 Raymond Stotzer Pw,College Station,77843,Veterinary Research Building | VRB | 1197,282.161955249285370,2271.396428704258597
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1133,1197,VRB,No,ACADEMIC,1197,VRB,Veterinary Research Building,1993,04,588 Raymond Stotzer Pw,College Station,77843,Veterinary Research Building | VRB | 1197,282.161955249285370,2271.396428704258597
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1148,1810,,No,OTHER,1810,,Office of the State Chemist Building,2006,01,445 Agronomy Rd,College Station,77843,Office of the State Chemist Building |  | 1810,235.981513870604203,2715.706866438044017
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1148,1810,,No,OTHER,1810,,Office of the State Chemist Building,2006,01,445 Agronomy Rd,College Station,77843,Office of the State Chemist Building |  | 1810,235.981513870604203,2715.706866438044017
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1148,1810,,No,OTHER,1810,,Office of the State Chemist Building,2006,01,445 Agronomy Rd,College Station,77843,Office of the State Chemist Building |  | 1810,235.981513870604203,2715.706866438044017
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1184,,,No,OTHER,,,,,,,,, |  | ,165.971873112808908,810.281663426255591
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1184,,,No,OTHER,,,,,,,,, |  | ,165.971873112808908,810.281663426255591
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1184,,,No,OTHER,,,,,,,,, |  | ,165.971873112808908,810.281663426255591
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1204,,,No,UNIVERSITY,,,,,,,,, |  | ,87.548779437122676,609.944511120152356
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1204,,,No,UNIVERSITY,,,,,,,,, |  | ,87.548779437122676,609.944511120152356
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1204,,,No,UNIVERSITY,,,,,,,,, |  | ,87.548779437122676,609.944511120152356
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1216, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.508561749255037,46.348818615573443
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1216, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.508561749255037,46.348818615573443
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1216, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.508561749255037,46.348818615573443
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1217,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817774514361,7.504646921298128
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1217,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817774514361,7.504646921298128
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1217,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817774514361,7.504646921298128
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1218,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957506371409,7.504843237720568
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1218,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957506371409,7.504843237720568
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1218,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957506371409,7.504843237720568
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1230,,,No,UNIVERSITY,,,,,,,,, |  | ,10.891839295693718,7.455428600521993
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1230,,,No,UNIVERSITY,,,,,,,,, |  | ,10.891839295693718,7.455428600521993
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1230,,,No,UNIVERSITY,,,,,,,,, |  | ,10.891839295693718,7.455428600521993
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1231,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1231,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1231,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1232,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501555871,7.504843232204531
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1232,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501555871,7.504843232204531
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1232,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501555871,7.504843232204531
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1233,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971813966576,7.504837695202738
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1233,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971813966576,7.504837695202738
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1233,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971813966576,7.504837695202738
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1234,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971177332654,7.504883379480535
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1234,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971177332654,7.504883379480535
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1234,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971177332654,7.504883379480535
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1235,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957512086420,7.504843246529762
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1235,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957512086420,7.504843246529762
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1235,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957512086420,7.504843246529762
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1236,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817773615762,7.504646921710518
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1236,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817773615762,7.504646921710518
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1236,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817773615762,7.504646921710518
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1237,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763594553,7.504646908881363
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1237,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763594553,7.504646908881363
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1237,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763594553,7.504646908881363
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1238,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763085094,7.504646907385659
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1238,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763085094,7.504646907385659
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1238,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763085094,7.504646907385659
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1239,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1239,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1239,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1240,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764055456,7.504646906973269
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1240,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764055456,7.504646906973269
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1240,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764055456,7.504646906973269
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1241,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034970527585642,7.504837695615128
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1241,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034970527585642,7.504837695615128
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1241,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034970527585642,7.504837695615128
-1,3,,20100,NSG,Northside Garage,1,NSG,Garage Visitor,3,-96.343410000000006,30.619240000000001,1500.000000000000000,1242,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
-1,4,,20500,WCG,West Campus Garage,1,WCG,Garage Visitor,4,-96.344260000000006,30.608490000000000,1500.000000000000000,1242,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
-1,6,,20600,CAG,Cain Garage,1,CAIN,Garage Visitor,6,-96.343549999999993,30.611490000000000,1500.000000000000000,1242,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
